image_url,issue,content_type,size_bytes,img_inlinks,dimensions,source_pages,recommended_fix
https://img.shoplineapp.com/media/image_clips/6746ea5000c957000d2362f4/original.png?1732700751,Image over 100 KB,image/png,125246,1,,https://shopline.tw/showcase/beauty-health-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6746ea50435e70000c48a2af/original.png?1732700751,Image over 100 KB,image/png,113529,1,,https://shopline.tw/showcase/beauty-health-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/628b3407e4af980012048327/original.png?1653289991,Image over 100 KB,image/png,112466,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/673bf515820b98000de55e7c/original.png?1731982613,Image over 100 KB,image/png,182858,1,,https://shopline.tw/shopper-app,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/66fb5dafaa9b76f03b851899/original.png?1727749551,Image over 100 KB,image/png,328433,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/68a3dfc84805ff0016d6de13/original.png?1755570119,Image over 100 KB,image/png,180426,1,,https://shopline.tw/showcase/food-beverage-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6747ee638b7e13000aa085cb/original.png?1732767331,Image over 100 KB,image/png,123006,1,,https://shopline.tw/showcase/electronics-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6729bc0bf7d447000b6cfc30/original.png?1730788362,Image over 100 KB,image/png,217507,1,,https://shopline.tw/compliance-center,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/67596a1290048d000a0dad61/original.png?1733913106,Image over 100 KB,image/png,543216,1,,https://shopline.tw/pos,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6764ecaa2e771f000d2a4694/original.png?1734667434,Image over 100 KB,image/png,975027,1,,https://shopline.tw/online-store/food-and-beverage,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/67651734153712000c4ac86f/original.png?1734678323,Image over 100 KB,image/png,1440061,1,,https://shopline.tw/smart-omo,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/67177d5b99af3e00104ffadf/original.png?1729592667,Image over 100 KB,image/png,164944,1,,https://shopline.tw/online-store-setup,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/674571c38a3f4f000cf02ddc/original.png?1732604355,Image over 100 KB,image/png,181441,1,,https://shopline.tw/about,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6763cea737dfe3000baf90d2/original.png?1734594214,Image over 100 KB,image/png,183296,1,,https://shopline.tw/online-store/fashion-and-apparel,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/63b4e4db4b4d1d00112bc625/original.jpg?1672799451,Image over 100 KB,image/jpeg,292549,1,,https://shopline.tw/news/shopline-select-pop-up-store-part1,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/699e8ab7a15e9afed76214ba/original.jpg?1771997879=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/jpeg,164457,1,,https://shopline.tw/news/shopline-cashback,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6776058db8b681000a900df7/original.png?1735787917,Image over 100 KB,image/png,172185,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/699eab4733266d591f57d14d/original.png?1772006215=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,367018,1,,https://shopline.tw/showcase,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/64b7909b7ee009001adf15e4/original.png?1689751707,Image over 100 KB,image/png,155029,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/699e89d233266dbdd257d875/original.png?1771997650=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,398791,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/67496f6aff7e76000ffe688e/original.png?1732865897,Image over 100 KB,image/png,223298,1,,https://shopline.tw/pos/hardware,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/67c6c218b5a962000cc504a8/original.png?1741079064,Image over 100 KB,image/png,173979,1,,https://shopline.tw/online-store/product-3c-accessories,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6747ee639675025fe4490f42/original.png?1732767331,Image over 100 KB,image/png,132351,1,,https://shopline.tw/showcase/sport-outdoor-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/683069f464edd1000e03f669/original.png?1748003314,Image over 100 KB,image/png,572646,1,,https://shopline.tw/news/shopline-20250523,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/685b99bd98e478000d31822f/original.jpg?1750833597,Image over 100 KB,image/jpeg,171011,1,,https://shopline.tw/news/shopline-employer-brand-2025,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6747ee6367e652000a081054/original.png?1732767331,Image over 100 KB,image/png,134294,1,,https://shopline.tw/showcase/sport-outdoor-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6747ee6384724b000c9aa234/original.png?1732767331,Image over 100 KB,image/png,103761,1,,https://shopline.tw/showcase/sport-outdoor-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/685b991dfa5852000c9a9911/original.jpg?1750833437,Image over 100 KB,image/jpeg,151239,1,,https://shopline.tw/news/shopline-2025-omo-retail-integration-expert,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/685a7b051d01fd000b964034/original.png?1750760197,Image over 100 KB,image/png,428696,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/68b5473eff18c6000ce63cb9/original.png?1756710718=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,346293,1,,https://shopline.tw/online-store/bedding,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6a01c979dcf6c7a4e2c6fe94/original.png?1778502008=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,699344,1,,https://shopline.tw/showcase/lifestyle-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6969ec0b143cf76889eac1bd/original.png?1768549386=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,214539,2,,https://shopline.tw/online-store/shop-builder | https://shopline.tw/online-store/shop-builder-crowdfunding,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6746f4950ab88f000b5b8751/original.png?1732703380,Image over 100 KB,image/png,131632,1,,https://shopline.tw/showcase/food-beverage-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/64b78fee80a9cb0017b70580/original.png?1689751534,Image over 100 KB,image/png,197791,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/63b3f415474f910023ce9392/original.jpg?1672737813,Image over 100 KB,image/jpeg,117613,1,,https://shopline.tw/news/shopline-zingala-bnp,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/67b2976e28edb3000d3b8e66/original.png?1739757422,Image over 100 KB,image/png,190032,1,,https://shopline.tw/online-store/maternity-and-baby,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6720644d13e960000c14d618/original.png?1730176077,Image over 100 KB,image/png,236325,1,,https://shopline.tw/payments,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/691407fffcd4ef000a640841/original.png?1762920446=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,189288,1,,https://shopline.tw/shoplytics,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6875f42ae91590000ae1944e/original.png?1752560682,Image over 100 KB,image/png,148291,1,,https://shopline.tw/solutions/traffic-and-conversion,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/673c52ef508d57000d1a3646/original.png?1732006639,Image over 100 KB,image/png,167180,1,,https://shopline.tw/line-solution,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/699e89d28ea72f1b1c419099/original.png?1771997650=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,472392,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/64b78fb3fdc441001d2eeec1/original.png?1689751475,Image over 100 KB,image/png,147306,1,,https://shopline.tw/about/press,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/66d6dfffcafb53000d7b444f/original.png?1725358079,Image over 100 KB,image/png,336486,1,,https://shopline.tw/compliance-center,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/68f8753d05f5af000e666866/original.png?1761113405=&owner_id=5d5a57ccf7124400016c8c54,Image over 100 KB,image/png,162477,1,,https://shopline.tw/showcase/health-and-supplements,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6720ae5039346d0011f60f75/original.png?1730195024,Image over 100 KB,image/png,179106,1,,https://shopline.tw/social-commerce,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/6747ee63e4471100111488ad/original.png?1732767331,Image over 100 KB,image/png,117625,1,,https://shopline.tw/showcase/sport-outdoor-brand,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
https://img.shoplineapp.com/media/image_clips/677275156f305c000a7b364a/original.png?1735554324,Image over 100 KB,image/png,246234,1,,https://shopline.tw/social-commerce/instagram-live,壓縮或轉 WebP/AVIF，優先處理 inlinks 高與首屏圖片。
