address,issue,content_type,status_code,status,indexability,canonical,recommended_fix
https://shopline.tw/news/shopline-2024-whitepaper,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-2024-whitepaper,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/pets,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/pets,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/line-solution,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/line-solution,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/plans,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/plans,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/smart-omo,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/smart-omo,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/electronics-brand,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/electronics-brand,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-payments-aftee,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-payments-aftee,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/cosmetics,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/cosmetics,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/about,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/about,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/food-beverage-brand,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/food-beverage-brand,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/solutions/shop-efficiency,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/solutions/shop-efficiency,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/design,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/design,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-iopenmall-oneec-cooperation,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-iopenmall-oneec-cooperation,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/maternity-and-baby,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/maternity-and-baby,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-onewarehouse-introduction,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-onewarehouse-introduction,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/homeware-selection,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/homeware-selection,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/templates,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/templates,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/faq/social-commerce,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/faq/social-commerce,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/cooperate,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/cooperate,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/targeted-marketing,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/targeted-marketing,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-select-pop-up-store-part1,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-select-pop-up-store-part1,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-2023-brand-awards,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-2023-brand-awards,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-cashback,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-cashback,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-select-pop-up-store-part3,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-select-pop-up-store-part3,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/news/shopline-select-pop-up-store-part2,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/news/shopline-select-pop-up-store-part2,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/online-store/care-product,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/online-store/care-product,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
https://shopline.tw/showcase/sport-outdoor-brand,Missing secure Referrer-Policy header,text/html; charset=utf-8,200,OK,Indexable,https://shopline.tw/showcase/sport-outdoor-brand,加入 strict-origin-when-cross-origin 或符合資安政策的 Referrer-Policy。
